,mature_mirna_acc,mature_mirna_id,target_symbol,target_entrez,target_ensembl,diana_microt,elmmo,microcosm,miranda,mirdb,pictar,pita,targetscan,predicted.sum,all.sum
2889,MIMAT0002820,hsa-miR-497-5p,PIAS2,9063,ENSG00000078043,0,0,0,0,1,0,0,0,1,1
2890,MIMAT0002820,hsa-miR-497-5p,PIDD,55367,ENSG00000177595,1,0,0,0,0,0,0,0,1,1
2891,MIMAT0002820,hsa-miR-497-5p,PIGB,9488,ENSG00000069943,2,0,0,0,0,0,0,0,1,1
2892,MIMAT0002820,hsa-miR-497-5p,PIGG,54872,ENSG00000174227,0,0,2,0,0,0,0,0,1,1
2893,MIMAT0002820,hsa-miR-497-5p,PIGH,5283,ENSG00000100564,0,0,0,0,0,0,1,0,1,1
2894,MIMAT0002820,hsa-miR-497-5p,PIGS,94005,ENSG00000087111,2,0,0,0,0,0,0,0,1,1
2895,MIMAT0002820,hsa-miR-497-5p,PIGT,51604,ENSG00000124155,0,2,0,0,0,0,0,0,1,1
2896,MIMAT0002820,hsa-miR-497-5p,PIGZ,80235,ENSG00000119227,2,0,0,0,0,0,0,0,1,1
2897,MIMAT0002820,hsa-miR-497-5p,PIKFYVE,200576,ENSG00000115020,0,0,0,1,0,0,0,0,1,1
2898,MIMAT0002820,hsa-miR-497-5p,PILRB,29990,ENSG00000121716,2,0,0,0,0,0,0,0,1,1
2899,MIMAT0002820,hsa-miR-497-5p,PIP4K2C,79837,ENSG00000166908,0,2,0,0,0,0,0,0,1,1
2900,MIMAT0002820,hsa-miR-497-5p,PIP4P1,90809,ENSG00000165782,0,0,0,0,0,0,0,1,1,1
2901,MIMAT0002820,hsa-miR-497-5p,PIP5K1B,8395,ENSG00000107242,0,0,0,0,0,0,1,0,1,1
2902,MIMAT0002820,hsa-miR-497-5p,PITPNM2,57605,ENSG00000090975,0,2,0,0,0,0,0,0,1,1
2903,MIMAT0002820,hsa-miR-497-5p,PJA1,64219,ENSG00000181191,0,0,1,0,0,0,0,0,1,1
2904,MIMAT0002820,hsa-miR-497-5p,PJA2,9867,ENSG00000198961,0,2,0,0,0,0,0,0,1,1
2905,MIMAT0002820,hsa-miR-497-5p,PKD1,101060429,ENSG00000008710,2,0,0,0,0,0,0,0,1,1
2906,MIMAT0002820,hsa-miR-497-5p,PKD1,5310,ENSG00000008710,2,0,0,0,0,0,0,0,1,1
2907,MIMAT0002820,hsa-miR-497-5p,PKIG,11142,ENSG00000168734,0,0,1,0,0,0,0,0,1,1
2908,MIMAT0002820,hsa-miR-497-5p,PKN2,5586,ENSG00000065243,0,0,0,0,0,0,1,0,1,1
2909,MIMAT0002820,hsa-miR-497-5p,PLCH2,9651,ENSG00000149527,1,0,0,0,0,0,0,0,1,1
2910,MIMAT0002820,hsa-miR-497-5p,PLD2,5338,ENSG00000129219,1,0,0,0,0,0,0,0,1,1
2911,MIMAT0002820,hsa-miR-497-5p,PLEKHA7,144100,ENSG00000166689,0,0,0,0,0,0,1,0,1,1
2912,MIMAT0002820,hsa-miR-497-5p,PLEKHB2,55041,ENSG00000115762,0,2,0,0,0,0,0,0,1,1
2913,MIMAT0002820,hsa-miR-497-5p,PLEKHG2,64857,ENSG00000090924,0,2,0,0,0,0,0,0,1,1
2914,MIMAT0002820,hsa-miR-497-5p,PLEKHG4,25894,ENSG00000196155,1,0,0,0,0,0,0,0,1,1
2915,MIMAT0002820,hsa-miR-497-5p,PLEKHH2,130271,ENSG00000152527,0,2,0,0,0,0,0,0,1,1
2916,MIMAT0002820,hsa-miR-497-5p,PLIN4,729359,ENSG00000167676,0,0,1,0,0,0,0,0,1,1
2917,MIMAT0002820,hsa-miR-497-5p,PLXDC1,57125,ENSG00000161381,1,0,0,0,0,0,0,0,1,1
2918,MIMAT0002820,hsa-miR-497-5p,PMPCB,9512,ENSG00000105819,2,0,0,0,0,0,0,0,1,1
2919,MIMAT0002820,hsa-miR-497-5p,PNN,5411,ENSG00000100941,0,0,0,1,0,0,0,0,1,1
2920,MIMAT0002820,hsa-miR-497-5p,PNOC,5368,ENSG00000168081,0,0,0,0,0,0,1,0,1,1
2921,MIMAT0002820,hsa-miR-497-5p,PNPO,55163,ENSG00000108439,0,2,0,0,0,0,0,0,1,1
2922,MIMAT0002820,hsa-miR-497-5p,PNRC2,100996626,ENSG00000189266,0,0,0,0,0,0,1,0,1,1
2923,MIMAT0002820,hsa-miR-497-5p,PNRC2,55629,ENSG00000189266,0,0,0,0,0,0,1,0,1,1
2924,MIMAT0002820,hsa-miR-497-5p,POC1B-GALNT4,100528030,ENSG00000259075,1,0,0,0,0,0,0,0,1,1
2925,MIMAT0002820,hsa-miR-497-5p,PODXL,5420,ENSG00000128567,0,2,0,0,0,0,0,0,1,1
2926,MIMAT0002820,hsa-miR-497-5p,POGK,57645,ENSG00000143157,0,0,0,0,0,0,1,0,1,1
2927,MIMAT0002820,hsa-miR-497-5p,POLD3,10714,ENSG00000077514,2,0,0,0,0,0,0,0,1,1
2928,MIMAT0002820,hsa-miR-497-5p,POLDIP3,84271,ENSG00000100227,2,0,0,0,0,0,0,0,1,1
2929,MIMAT0002820,hsa-miR-497-5p,POLE,5426,ENSG00000177084,1,0,0,0,0,0,0,0,1,1
2930,MIMAT0002820,hsa-miR-497-5p,POLQ,10721,ENSG00000051341,0,2,0,0,0,0,0,0,1,1
2931,MIMAT0002820,hsa-miR-497-5p,POLR1A,25885,ENSG00000068654,2,0,0,0,0,0,0,0,1,1
2932,MIMAT0002820,hsa-miR-497-5p,POLR2D,5433,ENSG00000144231,0,0,0,1,0,0,0,0,1,1
2933,MIMAT0002820,hsa-miR-497-5p,POLR3D,661,ENSG00000168495,0,2,0,0,0,0,0,0,1,1
2934,MIMAT0002820,hsa-miR-497-5p,POM121,9883,ENSG00000196313,0,0,0,0,0,1,0,0,1,1
2935,MIMAT0002820,hsa-miR-497-5p,POM121L7,100996817,ENSG00000239511,1,0,0,0,0,0,0,0,1,1
2936,MIMAT0002820,hsa-miR-497-5p,POMT2,29954,ENSG00000009830,2,0,0,0,0,0,0,0,1,1
2937,MIMAT0002820,hsa-miR-497-5p,POMZP3,22932,ENSG00000146707,0,0,2,0,0,0,0,0,1,1
2938,MIMAT0002820,hsa-miR-497-5p,POU4F1,5457,ENSG00000152192,0,2,0,0,0,0,0,0,1,1
2939,MIMAT0002820,hsa-miR-497-5p,PPIF,10105,ENSG00000108179,0,2,0,0,0,0,0,0,1,1
2940,MIMAT0002820,hsa-miR-497-5p,PPIG,9360,ENSG00000138398,1,0,0,0,0,0,0,0,1,1
2941,MIMAT0002820,hsa-miR-497-5p,PPIH,10465,ENSG00000171960,0,0,1,0,0,0,0,0,1,1
2942,MIMAT0002820,hsa-miR-497-5p,PPL,5493,ENSG00000118898,0,2,0,0,0,0,0,0,1,1
2943,MIMAT0002820,hsa-miR-497-5p,PPP1R13B,23368,ENSG00000088808,2,0,0,0,0,0,0,0,1,1
2944,MIMAT0002820,hsa-miR-497-5p,PPP1R14C,81706,ENSG00000198729,1,0,0,0,0,0,0,0,1,1
2945,MIMAT0002820,hsa-miR-497-5p,PPP1R16A,84988,ENSG00000160972,1,0,0,0,0,0,0,0,1,1
2946,MIMAT0002820,hsa-miR-497-5p,PPP1R16B,26051,ENSG00000101445,0,2,0,0,0,0,0,0,1,1
2947,MIMAT0002820,hsa-miR-497-5p,PPP1R2,5504,ENSG00000184203,0,0,0,1,0,0,0,0,1,1
2948,MIMAT0002820,hsa-miR-497-5p,PPP1R21,129285,ENSG00000162869,1,0,0,0,0,0,0,0,1,1
2949,MIMAT0002820,hsa-miR-497-5p,PPP1R3F,89801,ENSG00000049769,2,0,0,0,0,0,0,0,1,1
2950,MIMAT0002820,hsa-miR-497-5p,PPP1R7,5510,ENSG00000115685,0,0,1,0,0,0,0,0,1,1
2951,MIMAT0002820,hsa-miR-497-5p,PPP2CB,5516,ENSG00000104695,0,0,0,1,0,0,0,0,1,1
2952,MIMAT0002820,hsa-miR-497-5p,PPP2R2D,55844,ENSG00000175470,1,0,0,0,0,0,0,0,1,1
2953,MIMAT0002820,hsa-miR-497-5p,PPP2R5D,5528,ENSG00000112640,0,0,0,0,0,0,1,0,1,1
2954,MIMAT0002820,hsa-miR-497-5p,PPP2R5E,5529,ENSG00000154001,1,0,0,0,0,0,0,0,1,1
2955,MIMAT0002820,hsa-miR-497-5p,PPP6R3,55291,ENSG00000110075,0,4,0,0,0,0,0,0,1,1
2956,MIMAT0002820,hsa-miR-497-5p,PPT2,80864,ENSG00000168452,1,0,0,0,0,0,0,0,1,1
2957,MIMAT0002820,hsa-miR-497-5p,PPT2,80864,ENSG00000221988,0,6,0,0,0,0,0,0,1,1
2958,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000206256,0,0,0,4,0,0,0,0,1,1
2959,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000206329,0,0,0,4,0,0,0,0,1,1
2960,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000227600,0,0,0,4,0,0,0,0,1,1
2961,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000228116,0,0,0,4,0,0,0,0,1,1
2962,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000231618,0,0,0,4,0,0,0,0,1,1
2963,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000236649,0,0,0,4,0,0,0,0,1,1
2964,MIMAT0002820,hsa-miR-497-5p,PPTC7,160760,ENSG00000196850,1,0,0,0,0,0,0,0,1,1
2965,MIMAT0002820,hsa-miR-497-5p,PQLC1,80148,ENSG00000122490,2,0,0,0,0,0,0,0,1,1
2966,MIMAT0002820,hsa-miR-497-5p,PQLC2,54896,ENSG00000040487,2,0,0,0,0,0,0,0,1,1
2967,MIMAT0002820,hsa-miR-497-5p,PRAF2,11230,ENSG00000243279,0,0,0,0,0,0,1,0,1,1
2968,MIMAT0002820,hsa-miR-497-5p,PRDM11,101060179,ENSG00000019485,0,0,0,0,0,1,0,0,1,1
2969,MIMAT0002820,hsa-miR-497-5p,PRDM11,56981,ENSG00000019485,0,0,0,0,0,1,0,0,1,1
2970,MIMAT0002820,hsa-miR-497-5p,PRDM5,11107,ENSG00000138738,1,0,0,0,0,0,0,0,1,1
2971,MIMAT0002820,hsa-miR-497-5p,PRELP,5549,ENSG00000188783,0,2,0,0,0,0,0,0,1,1
2972,MIMAT0002820,hsa-miR-497-5p,PREPL,9581,ENSG00000138078,0,0,0,1,0,0,0,0,1,1
2973,MIMAT0002820,hsa-miR-497-5p,PRKAB2,101060511,ENSG00000131791,1,0,0,0,0,0,0,0,1,1
2974,MIMAT0002820,hsa-miR-497-5p,PRKAB2,5565,ENSG00000131791,1,0,0,0,0,0,0,0,1,1
2975,MIMAT0002820,hsa-miR-497-5p,PRKACA,5566,ENSG00000072062,0,0,0,0,0,0,1,0,1,1
2976,MIMAT0002820,hsa-miR-497-5p,PRKAG2,51422,ENSG00000106617,2,0,0,0,0,0,0,0,1,1
2977,MIMAT0002820,hsa-miR-497-5p,PRKAR1A,5573,ENSG00000108946,0,2,0,0,0,0,0,0,1,1
2978,MIMAT0002820,hsa-miR-497-5p,PRKCD,5580,ENSG00000163932,0,2,0,0,0,0,0,0,1,1
2979,MIMAT0002820,hsa-miR-497-5p,PRKCQ,5588,ENSG00000065675,2,0,0,0,0,0,0,0,1,1
2980,MIMAT0002820,hsa-miR-497-5p,PRKRA,8575,ENSG00000180228,1,0,0,0,0,0,0,0,1,1
2981,MIMAT0002820,hsa-miR-497-5p,PRLR,5618,ENSG00000113494,2,0,0,0,0,0,0,0,1,1
2982,MIMAT0002820,hsa-miR-497-5p,PROM2,150696,ENSG00000155066,1,0,0,0,0,0,0,0,1,1
2983,MIMAT0002820,hsa-miR-497-5p,PRPF38A,84950,ENSG00000134748,0,2,0,0,0,0,0,0,1,1
2984,MIMAT0002820,hsa-miR-497-5p,PRPH2,5961,ENSG00000112619,2,0,0,0,0,0,0,0,1,1
2985,MIMAT0002820,hsa-miR-497-5p,PRPS2,5634,ENSG00000101911,0,2,0,0,0,0,0,0,1,1
2986,MIMAT0002820,hsa-miR-497-5p,PRR14L,253143,ENSG00000183530,0,2,0,0,0,0,0,0,1,1
2987,MIMAT0002820,hsa-miR-497-5p,PRR15L,79170,ENSG00000167183,0,0,0,0,0,0,0,1,1,1
2988,MIMAT0002820,hsa-miR-497-5p,PRR5,55615,ENSG00000186654,1,0,0,0,0,0,0,0,1,1
2989,MIMAT0002820,hsa-miR-497-5p,PRR5L,79899,ENSG00000135362,0,2,0,0,0,0,0,0,1,1
2990,MIMAT0002820,hsa-miR-497-5p,PRRC2B,84726,ENSG00000130723,0,0,0,0,0,0,2,0,1,1
2991,MIMAT0002820,hsa-miR-497-5p,PSMD2,5708,ENSG00000175166,1,0,0,0,0,0,0,0,1,1
2992,MIMAT0002820,hsa-miR-497-5p,PSME4,23198,ENSG00000068878,2,0,0,0,0,0,0,0,1,1
2993,MIMAT0002820,hsa-miR-497-5p,PTCH2,8643,ENSG00000117425,0,2,0,0,0,0,0,0,1,1
2994,MIMAT0002820,hsa-miR-497-5p,PTCHD1,139411,ENSG00000165186,0,0,0,0,0,0,1,0,1,1
2995,MIMAT0002820,hsa-miR-497-5p,PTCHD2,57540,ENSG00000204624,1,0,0,0,0,0,0,0,1,1
2996,MIMAT0002820,hsa-miR-497-5p,PTCHD3P1,387647,ENSG00000224597,0,0,0,1,0,0,0,0,1,1
2997,MIMAT0002820,hsa-miR-497-5p,PTGIR,5739,ENSG00000160013,0,2,0,0,0,0,0,0,1,1
2998,MIMAT0002820,hsa-miR-497-5p,PTK7,5754,ENSG00000112655,2,0,0,0,0,0,0,0,1,1
2999,MIMAT0002820,hsa-miR-497-5p,PTPN14,5784,ENSG00000152104,0,2,0,0,0,0,0,0,1,1
3000,MIMAT0002820,hsa-miR-497-5p,PTPN18,26469,ENSG00000072135,2,0,0,0,0,0,0,0,1,1
3001,MIMAT0002820,hsa-miR-497-5p,PTPRE,5791,ENSG00000132334,0,0,0,0,0,0,1,0,1,1
3002,MIMAT0002820,hsa-miR-497-5p,PTPRN,5798,ENSG00000054356,2,0,0,0,0,0,0,0,1,1
3003,MIMAT0002820,hsa-miR-497-5p,PTPRQ,374462,ENSG00000139304,0,2,0,0,0,0,0,0,1,1
3004,MIMAT0002820,hsa-miR-497-5p,PTRF,284119,ENSG00000177469,0,2,0,0,0,0,0,0,1,1
3005,MIMAT0002820,hsa-miR-497-5p,PUM1,9698,ENSG00000134644,0,0,0,0,0,0,1,0,1,1
3006,MIMAT0002820,hsa-miR-497-5p,PURG,29942,ENSG00000172733,0,0,0,1,0,0,0,0,1,1
3007,MIMAT0002820,hsa-miR-497-5p,PVRL2,5819,ENSG00000130202,0,2,0,0,0,0,0,0,1,1
3008,MIMAT0002820,hsa-miR-497-5p,PYGO2,90780,ENSG00000163348,0,0,0,0,0,0,1,0,1,1
3009,MIMAT0002820,hsa-miR-497-5p,Q9UMX8_HUMAN,,,0,0,1,0,0,0,0,0,1,1
3010,MIMAT0002820,hsa-miR-497-5p,QARS,5859,ENSG00000172053,1,0,0,0,0,0,0,0,1,1
3011,MIMAT0002820,hsa-miR-497-5p,QSOX1,5768,ENSG00000116260,2,0,0,0,0,0,0,0,1,1
3012,MIMAT0002820,hsa-miR-497-5p,RAB11FIP1,80223,ENSG00000156675,0,2,0,0,0,0,0,0,1,1
3013,MIMAT0002820,hsa-miR-497-5p,RAB11FIP3,9727,ENSG00000090565,0,2,0,0,0,0,0,0,1,1
3014,MIMAT0002820,hsa-miR-497-5p,RAB11FIP5,26056,ENSG00000135631,0,2,0,0,0,0,0,0,1,1
3015,MIMAT0002820,hsa-miR-497-5p,RAB15,376267,ENSG00000139998,1,0,0,0,0,0,0,0,1,1
3016,MIMAT0002820,hsa-miR-497-5p,RAB28,9364,ENSG00000157869,1,0,0,0,0,0,0,0,1,1
3017,MIMAT0002820,hsa-miR-497-5p,RAB30,27314,ENSG00000137502,1,0,0,0,0,0,0,0,1,1
3018,MIMAT0002820,hsa-miR-497-5p,RAB35,11021,ENSG00000111737,0,4,0,0,0,0,0,0,1,1
3019,MIMAT0002820,hsa-miR-497-5p,RAB3D,9545,ENSG00000105514,0,2,0,0,0,0,0,0,1,1
3020,MIMAT0002820,hsa-miR-497-5p,RAB3IP,117177,ENSG00000127328,2,0,0,0,0,0,0,0,1,1
3021,MIMAT0002820,hsa-miR-497-5p,RAB40A,142684,ENSG00000172476,0,2,0,0,0,0,0,0,1,1
3022,MIMAT0002820,hsa-miR-497-5p,RAB40B,10966,ENSG00000141542,0,2,0,0,0,0,0,0,1,1
3023,MIMAT0002820,hsa-miR-497-5p,RAB40C,57799,ENSG00000197562,0,2,0,0,0,0,0,0,1,1
3024,MIMAT0002820,hsa-miR-497-5p,RAB43,339122,ENSG00000172780,0,2,0,0,0,0,0,0,1,1
3025,MIMAT0002820,hsa-miR-497-5p,RAB4B-EGLN2,53916,ENSG00000171570,1,0,0,0,0,0,0,0,1,1
3026,MIMAT0002820,hsa-miR-497-5p,RAB6A,150786,ENSG00000175582,0,0,0,1,0,0,0,0,1,1
3027,MIMAT0002820,hsa-miR-497-5p,RAB6C,150786,ENSG00000222014,0,0,0,1,0,0,0,0,1,1
3028,MIMAT0002820,hsa-miR-497-5p,RAB8A,4218,ENSG00000167461,0,2,0,0,0,0,0,0,1,1
3029,MIMAT0002820,hsa-miR-497-5p,RAB8B,51762,ENSG00000166128,0,4,0,0,0,0,0,0,1,1
3030,MIMAT0002820,hsa-miR-497-5p,RABGAP1,23637,ENSG00000011454,2,0,0,0,0,0,0,0,1,1
3031,MIMAT0002820,hsa-miR-497-5p,RACGAP1,29127,ENSG00000161800,1,0,0,0,0,0,0,0,1,1
3032,MIMAT0002820,hsa-miR-497-5p,RAD51,5888,ENSG00000051180,0,0,0,1,0,0,0,0,1,1
3033,MIMAT0002820,hsa-miR-497-5p,RAD51L1,,,0,0,1,0,0,0,0,0,1,1
3034,MIMAT0002820,hsa-miR-497-5p,RAD9A,5883,ENSG00000172613,0,0,1,0,0,0,0,0,1,1
3035,MIMAT0002820,hsa-miR-497-5p,RAI14,26064,ENSG00000039560,0,0,0,0,0,0,1,0,1,1
3036,MIMAT0002820,hsa-miR-497-5p,RALGAPB,57148,ENSG00000170471,1,0,0,0,0,0,0,0,1,1
3037,MIMAT0002820,hsa-miR-497-5p,RALGPS1,9649,ENSG00000136828,0,0,1,0,0,0,0,0,1,1
3038,MIMAT0002820,hsa-miR-497-5p,RANBP17,64901,ENSG00000204764,1,0,0,0,0,0,0,0,1,1
3039,MIMAT0002820,hsa-miR-497-5p,RANBP6,26953,ENSG00000137040,0,0,0,0,0,0,1,0,1,1
3040,MIMAT0002820,hsa-miR-497-5p,RANGAP1,5905,ENSG00000100401,2,0,0,0,0,0,0,0,1,1
3041,MIMAT0002820,hsa-miR-497-5p,RAP1GAP,5909,ENSG00000076864,0,4,0,0,0,0,0,0,1,1
3042,MIMAT0002820,hsa-miR-497-5p,RAP1GDS1,5910,ENSG00000138698,0,0,0,0,0,0,1,0,1,1
3043,MIMAT0002820,hsa-miR-497-5p,RAPGEF1,2889,ENSG00000107263,0,4,0,0,0,0,0,0,1,1
3044,MIMAT0002820,hsa-miR-497-5p,RAPH1,65059,ENSG00000173166,0,0,0,0,0,0,1,0,1,1
3045,MIMAT0002820,hsa-miR-497-5p,RARG,5916,ENSG00000172819,0,2,0,0,0,0,0,0,1,1
3046,MIMAT0002820,hsa-miR-497-5p,RARS,5917,ENSG00000113643,2,0,0,0,0,0,0,0,1,1
3047,MIMAT0002820,hsa-miR-497-5p,RASA4B,100271927,ENSG00000170667,1,0,0,0,0,0,0,0,1,1
3048,MIMAT0002820,hsa-miR-497-5p,RASAL1,8437,ENSG00000111344,0,2,0,0,0,0,0,0,1,1
3049,MIMAT0002820,hsa-miR-497-5p,RASGEF1A,221002,ENSG00000198915,0,0,0,1,0,0,0,0,1,1
3050,MIMAT0002820,hsa-miR-497-5p,RASL12,51285,ENSG00000103710,0,2,0,0,0,0,0,0,1,1
3051,MIMAT0002820,hsa-miR-497-5p,RASSF2,9770,ENSG00000101265,0,2,0,0,0,0,0,0,1,1
3052,MIMAT0002820,hsa-miR-497-5p,RASSF4,83937,ENSG00000107551,2,0,0,0,0,0,0,0,1,1
3053,MIMAT0002820,hsa-miR-497-5p,RBBP7,5931,ENSG00000102054,0,0,0,0,0,0,1,0,1,1
3054,MIMAT0002820,hsa-miR-497-5p,RBM15,64783,ENSG00000162775,0,0,0,0,0,0,1,0,1,1
3055,MIMAT0002820,hsa-miR-497-5p,RBM20,282996,ENSG00000203867,1,0,0,0,0,0,0,0,1,1
3056,MIMAT0002820,hsa-miR-497-5p,RBM39,9584,ENSG00000131051,1,0,0,0,0,0,0,0,1,1
3057,MIMAT0002820,hsa-miR-497-5p,RBM47,54502,ENSG00000163694,1,0,0,0,0,0,0,0,1,1
3058,MIMAT0002820,hsa-miR-497-5p,RBM5,10181,ENSG00000003756,0,0,0,0,0,0,1,0,1,1
3059,MIMAT0002820,hsa-miR-497-5p,RBMS3,27303,ENSG00000144642,0,2,0,0,0,0,0,0,1,1
3060,MIMAT0002820,hsa-miR-497-5p,RCBTB1,55213,ENSG00000136144,0,2,0,0,0,0,0,0,1,1
3061,MIMAT0002820,hsa-miR-497-5p,RCL1,10171,ENSG00000120158,0,0,2,0,0,0,0,0,1,1
3062,MIMAT0002820,hsa-miR-497-5p,RDX,5962,ENSG00000137710,0,0,0,0,0,0,1,0,1,1
3063,MIMAT0002820,hsa-miR-497-5p,RECQL5,9400,ENSG00000108469,0,2,0,0,0,0,0,0,1,1
3064,MIMAT0002820,hsa-miR-497-5p,REEP3,221035,ENSG00000165476,0,0,0,1,0,0,0,0,1,1
3065,MIMAT0002820,hsa-miR-497-5p,REG4,83998,ENSG00000134193,1,0,0,0,0,0,0,0,1,1
3066,MIMAT0002820,hsa-miR-497-5p,RELT,84957,ENSG00000054967,0,2,0,0,0,0,0,0,1,1
3067,MIMAT0002820,hsa-miR-497-5p,REPS1,85021,ENSG00000135597,1,0,0,0,0,0,0,0,1,1
3068,MIMAT0002820,hsa-miR-497-5p,RETREG2,79137,ENSG00000144567,0,0,0,0,1,0,0,0,1,1
3069,MIMAT0002820,hsa-miR-497-5p,REV3L,5980,ENSG00000009413,2,0,0,0,0,0,0,0,1,1
3070,MIMAT0002820,hsa-miR-497-5p,RFLNB,359845,ENSG00000183688,0,0,0,0,0,0,0,1,1,1
3071,MIMAT0002820,hsa-miR-497-5p,RFT1,91869,ENSG00000163933,1,0,0,0,0,0,0,0,1,1
3072,MIMAT0002820,hsa-miR-497-5p,RFX4,5992,ENSG00000111783,0,0,1,0,0,0,0,0,1,1
3073,MIMAT0002820,hsa-miR-497-5p,RFX7,64864,ENSG00000181827,1,0,0,0,0,0,0,0,1,1
3074,MIMAT0002820,hsa-miR-497-5p,RGPD4,285190,ENSG00000196862,0,2,0,0,0,0,0,0,1,1
3075,MIMAT0002820,hsa-miR-497-5p,RGPD5,285190,ENSG00000015568,0,2,0,0,0,0,0,0,1,1
3076,MIMAT0002820,hsa-miR-497-5p,RGPD5,653489,ENSG00000015568,0,2,0,0,0,0,0,0,1,1
3077,MIMAT0002820,hsa-miR-497-5p,RGPD5,727851,ENSG00000015568,0,2,0,0,0,0,0,0,1,1
3078,MIMAT0002820,hsa-miR-497-5p,RGPD5,729540,ENSG00000015568,0,2,0,0,0,0,0,0,1,1
3079,MIMAT0002820,hsa-miR-497-5p,RGPD5,84220,ENSG00000015568,0,2,0,0,0,0,0,0,1,1
3080,MIMAT0002820,hsa-miR-497-5p,RGPD6,653489,ENSG00000183054,0,2,0,0,0,0,0,0,1,1
3081,MIMAT0002820,hsa-miR-497-5p,RGPD6,729540,ENSG00000183054,0,2,0,0,0,0,0,0,1,1
3082,MIMAT0002820,hsa-miR-497-5p,RGPD6,84220,ENSG00000183054,0,2,0,0,0,0,0,0,1,1
3083,MIMAT0002820,hsa-miR-497-5p,RGPD8,727851,ENSG00000169629,0,2,0,0,0,0,0,0,1,1
3084,MIMAT0002820,hsa-miR-497-5p,RGS22,26166,ENSG00000132554,0,0,1,0,0,0,0,0,1,1
3085,MIMAT0002820,hsa-miR-497-5p,RGS3,5998,ENSG00000138835,0,0,2,0,0,0,0,0,1,1
3086,MIMAT0002820,hsa-miR-497-5p,RGS6,9628,ENSG00000182732,0,2,0,0,0,0,0,0,1,1
3087,MIMAT0002820,hsa-miR-497-5p,RHBDL3,162494,ENSG00000141314,0,2,0,0,0,0,0,0,1,1
3088,MIMAT0002820,hsa-miR-497-5p,RHBG,57127,ENSG00000132677,1,0,0,0,0,0,0,0,1,1
3089,MIMAT0002820,hsa-miR-497-5p,RHOA,387,ENSG00000067560,0,0,0,0,0,0,1,0,1,1
3090,MIMAT0002820,hsa-miR-497-5p,RHOBTB3,22836,ENSG00000164292,1,0,0,0,0,0,0,0,1,1
3091,MIMAT0002820,hsa-miR-497-5p,RHOG,391,ENSG00000177105,0,0,0,0,0,0,1,0,1,1
3092,MIMAT0002820,hsa-miR-497-5p,RIC1,57589,ENSG00000107036,0,0,0,0,0,0,0,1,1,1
3093,MIMAT0002820,hsa-miR-497-5p,RIMKLA,284716,ENSG00000177181,0,2,0,0,0,0,0,0,1,1
3094,MIMAT0002820,hsa-miR-497-5p,RIMS3,9783,ENSG00000117016,0,2,0,0,0,0,0,0,1,1
3095,MIMAT0002820,hsa-miR-497-5p,RIN1,9610,ENSG00000174791,1,0,0,0,0,0,0,0,1,1
3096,MIMAT0002820,hsa-miR-497-5p,RIPK3,11035,ENSG00000129465,1,0,0,0,0,0,0,0,1,1
3097,MIMAT0002820,hsa-miR-497-5p,RMDN3,55177,ENSG00000137824,1,0,0,0,0,0,0,0,1,1
3098,MIMAT0002820,hsa-miR-497-5p,RMND5A,64795,ENSG00000153561,0,2,0,0,0,0,0,0,1,1
3099,MIMAT0002820,hsa-miR-497-5p,RNASE8,122665,ENSG00000173431,1,0,0,0,0,0,0,0,1,1
3100,MIMAT0002820,hsa-miR-497-5p,RNASEH1,246243,ENSG00000171865,1,0,0,0,0,0,0,0,1,1
3101,MIMAT0002820,hsa-miR-497-5p,RNASEK-C17orf49,100529209,ENSG00000161939,0,2,0,0,0,0,0,0,1,1
3102,MIMAT0002820,hsa-miR-497-5p,RNASEK-C17orf49,124944,ENSG00000161939,0,2,0,0,0,0,0,0,1,1
3103,MIMAT0002820,hsa-miR-497-5p,RNF123,63891,ENSG00000164068,1,0,0,0,0,0,0,0,1,1
3104,MIMAT0002820,hsa-miR-497-5p,RNF144A,9781,ENSG00000151692,0,2,0,0,0,0,0,0,1,1
3105,MIMAT0002820,hsa-miR-497-5p,RNF152,220441,ENSG00000176641,1,0,0,0,0,0,0,0,1,1
3106,MIMAT0002820,hsa-miR-497-5p,RNF183,138065,ENSG00000165188,0,0,0,0,0,0,0,1,1,1
3107,MIMAT0002820,hsa-miR-497-5p,RNF213,57674,ENSG00000173821,1,0,0,0,0,0,0,0,1,1
3108,MIMAT0002820,hsa-miR-497-5p,RNF214,257160,ENSG00000167257,0,0,0,0,0,0,2,0,1,1
3109,MIMAT0002820,hsa-miR-497-5p,RNF34,80196,ENSG00000170633,0,0,0,0,0,0,1,0,1,1
3110,MIMAT0002820,hsa-miR-497-5p,RNF38,152006,ENSG00000137075,0,0,0,0,0,0,1,0,1,1
3111,MIMAT0002820,hsa-miR-497-5p,RNF44,22838,ENSG00000146083,0,0,0,0,0,0,1,0,1,1
3112,MIMAT0002820,hsa-miR-497-5p,RNF8,9025,ENSG00000112130,2,0,0,0,0,0,0,0,1,1
